t_capture_s,n_markers_valid,pose_valid,pos_err_mm,rot_err_deg,true_yaw_deg,est_yaw_deg
0.25833333333333364,4,True,0.1658486352632472,0.03830720222351825,-7.363735069934416e-17,0.0028162369545774797
0.2625000000000003,4,True,0.11396997273636598,0.07230854154619112,-7.143492728755667e-17,-0.01384750275018986
0.26666666666666694,4,True,0.06193212140605553,0.05381280379219068,-7.143492728755667e-17,-0.003008854386142527
0.2708333333333336,4,True,0.12352787512169011,0.03842309671001167,-7.143492728755667e-17,0.010463892956270522
0.27500000000000024,4,True,0.10328222166059806,0.0612661900175323,-7.143492728755667e-17,-0.008284447309113116
0.2791666666666669,4,True,0.10458325579611501,0.0324574627068603,-7.012289843896097e-17,0.0013714633060395362
0.28333333333333355,4,True,0.1920687592340405,0.02425160847095267,-7.012289843896097e-17,-0.0038516171770070257
0.2875000000000002,4,True,0.14525590307088276,0.018166393033033433,-7.012289843896097e-17,-0.0010552684614891842
0.29166666666666685,4,True,0.18974522665983773,0.020492358107037204,-7.012289843896097e-17,0.01890484238118565
0.2958333333333335,4,True,0.14440243202815656,0.014346480074364532,-7.012289843896097e-17,0.004186620551200145
0.30000000000000016,4,True,0.16737641304511622,0.06792724135826499,-7.100344490104061e-17,-0.03522024869945892
0.3041666666666668,4,True,0.1330605474285398,0.03931716978258815,-7.354817709141032e-17,-0.010464484846397061
0.30833333333333346,4,True,0.16353315730456286,0.06185414897505195,-7.320896047591906e-17,0.0016950078621767448
0.3125000000000001,4,True,0.14459380021140972,0.07236629475403035,-7.408173542851131e-17,0.006807907227285701
0.31666666666666676,4,True,0.15592582061602717,0.052395388546452704,-7.609634819642787e-17,-0.03340557897596329
0.3208333333333334,4,True,0.12744070412438865,0.09215753557599406,-7.772648047392499e-17,-0.019196953782605407
0.32500000000000007,4,True,0.08985144890175589,0.05438086634615985,-7.762340967666181e-17,0.018653147619335828
0.3291666666666667,4,True,1.0910839001088022,0.5048517726574874,-7.63808008878817e-17,-0.09177804090065331
